Transaction_ID,City,Property_Type,Rooms,Floor,Area_SQM,Price_ILS,Build_Year,Transaction_Date,Has_Elevator,Has_Parking,Balcony_SQM
10540,Tel Aviv,Apartment,4.0,5,118.6,4990000.0,,2025-02-22,True,False,45.9
10541,Petah Tikva,Apartment,4.5,9,121.0,3432000.0,2012.0,2024-12-15,True,False,15.1
10542,Haifa,Apartment,3.5,13,103.3,2563000.0,1975.0,2025-10-18,True,True,0.0
10543,Tel Aviv,Apartment,2.5,8,96.1,4613000.0,1964.0,2024-02-11,True,True,0.0
10544,Haifa,Apartment,5.0,11,76.1,1495000.0,2005.0,2025-01-01,True,True,0.0
10545,Haifa,Apartment,4.5,13,129.8,2575000.0,1973.0,2024-01-29,True,False,30.5
10546,Ramat Gan,Apartment,3.0,13,126.9,4432000.0,2003.0,2026-06-10,True,True,15.3
10547,Tel Aviv,Cottage,6.5,0,231.2,10280000.0,2022.0,2026-02-23,False,True,0.0
10548,Haifa,Apartment,4.0,12,68.6,1765000.0,2011.0,2024-01-14,True,True,32.8
10549,Jerusalem,Apartment,4.5,14,106.5,3107000.0,1985.0,2026-07-08,True,False,10.9
10550,Rishon LeZion,Apartment,4.5,7,99.6,2729000.0,2012.0,2026-03-28,True,False,20.4
10551,Jerusalem,Apartment,4.5,5,97.0,3024000.0,1988.0,2026-04-04,True,False,35.4
10552,Rishon LeZion,Apartment,4.0,13,108.6,3111000.0,1978.0,2025-04-29,True,True,0.0
10553,Jerusalem,Apartment,3.0,13,68.3,1973000.0,2006.0,2024-07-07,True,False,0.0
10554,Jerusalem,Apartment,3.0,8,79.7,2536000.0,1967.0,2026-05-21,True,True,7.8
10555,Rishon LeZion,Apartment,3.5,11,85.4,2190000.0,1982.0,2024-10-21,True,True,49.8
10556,Ramat Gan,Apartment,4.5,6,107.2,4188000.0,1994.0,2024-07-01,True,False,22.4
10557,Tel Aviv,Apartment,5.0,11,116.6,4524000.0,2012.0,2026-05-13,True,True,45.8
10558,Tel Aviv,Apartment,3.0,6,125.3,6338000.0,2017.0,2025-07-01,True,True,18.2
10559,Rishon LeZion,Apartment,2.0,5,101.5,3070000.0,1964.0,2026-05-31,True,False,38.9
10560,Haifa,Villa,4.0,0,260.9,6617000.0,1975.0,2024-02-06,False,True,0.0
10561,Haifa,Apartment,4.0,7,64.3,1572000.0,1976.0,2024-01-14,True,True,0.0
10562,Tel Aviv,Apartment,3.5,6,86.2,3333000.0,1991.0,2026-07-11,True,True,42.1
10563,Tel Aviv,Villa,4.0,0,287.1,17675000.0,2011.0,2025-09-26,False,True,0.0
10564,Tel Aviv,Apartment,4.0,11,117.1,5312000.0,1979.0,2025-08-17,True,False,0.0
10565,Ramat Gan,Penthouse,5.0,10,183.5,7857000.0,2025.0,2024-06-07,True,True,42.1
10566,Jerusalem,Apartment,4.0,13,116.7,3636000.0,1960.0,2025-05-08,True,False,14.5
10567,Ramat Gan,Apartment,3.5,6,97.4,2966000.0,2017.0,2024-11-24,True,True,26.7
10568,Ramat Gan,Apartment,4.0,6,55.3,2220000.0,2003.0,2025-09-05,True,True,
10569,Petah Tikva,Apartment,4.0,1,120.5,2596000.0,1965.0,2026-04-28,True,True,0.0
10570,Ramat Gan,Cottage,6.0,0,192.2,7744000.0,2009.0,2024-03-23,False,False,0.0
10571,Jerusalem,Cottage,6.5,0,189.3,6651000.0,1979.0,2025-07-09,False,True,46.9
10572,Rishon LeZion,Apartment,4.5,8,60.0,1872000.0,1973.0,2025-08-02,True,False,0.0
10573,Ramat Gan,Apartment,4.5,5,99.8,3227000.0,1964.0,2025-07-13,True,True,0.0
10574,Haifa,Villa,5.5,0,319.5,8710000.0,2000.0,2025-07-22,False,False,17.1
10575,Rishon LeZion,Apartment,3.0,4,84.8,2320000.0,1999.0,2025-08-09,True,False,23.5
10576,Petah Tikva,Apartment,4.5,1,125.0,3315000.0,1993.0,2024-01-22,True,False,0.0
10577,Tel Aviv,Apartment,4.5,11,83.3,3263000.0,2004.0,2024-05-11,True,False,0.0
10578,Petah Tikva,Apartment,3.5,11,71.5,1623000.0,1986.0,2025-04-09,True,True,0.0
10579,Jerusalem,Apartment,3.5,4,92.4,2746000.0,2003.0,2025-03-31,True,False,0.0
10580,Ramat Gan,Villa,4.5,0,172.9,7781000.0,1992.0,2024-10-28,False,True,30.4
10581,Jerusalem,Apartment,4.5,7,76.1,2243000.0,1992.0,2026-07-18,True,True,44.9
10582,Petah Tikva,Apartment,2.0,14,116.1,2966000.0,2003.0,2024-09-23,True,True,35.0
10583,Jerusalem,Apartment,4.0,4,55.0,1635000.0,1979.0,2026-03-09,True,True,34.1
10584,Ramat Gan,Apartment,4.5,6,112.1,4349000.0,1995.0,2025-01-29,True,True,0.0
10585,Haifa,Apartment,2.5,8,56.6,1442000.0,1966.0,2024-04-29,True,True,0.0
10586,Tel Aviv,Apartment,4.0,7,99.4,4498000.0,1991.0,2024-09-02,True,True,0.0
10587,Tel Aviv,Apartment,4.5,6,74.3,3195000.0,1998.0,2025-07-21,True,True,45.1
10588,Tel Aviv,Apartment,3.0,12,89.0,3685000.0,,2024-02-07,True,True,19.2
10589,Tel Aviv,Apartment,5.0,7,81.7,3180000.0,2013.0,2024-09-01,True,False,14.7
10590,Tel Aviv,Apartment,3.5,5,86.7,3631000.0,1997.0,2024-01-21,True,False,31.7
10591,Tel Aviv,Apartment,4.0,2,112.2,5283000.0,1991.0,2024-04-19,True,False,0.0
10592,Haifa,Cottage,5.0,0,257.6,6440000.0,2004.0,2025-08-28,False,True,37.2
10593,Tel Aviv,Penthouse,5.5,21,242.3,16063000.0,2020.0,2025-01-28,True,True,0.0
10594,Ramat Gan,Apartment,3.5,5,109.3,3706000.0,2012.0,2025-02-13,True,False,0.0
10595,Rishon LeZion,Apartment,4.0,12,102.6,2986000.0,2010.0,2025-10-09,True,False,
10596,Jerusalem,Apartment,2.5,2,105.9,3431000.0,2015.0,2026-01-12,False,False,27.6
10597,Haifa,Apartment,4.5,14,121.2,2737000.0,1986.0,2024-01-08,True,True,0.0
10598,Tel Aviv,Penthouse,5.0,10,195.3,10629000.0,1997.0,2025-03-19,True,True,14.4
10599,Tel Aviv,Apartment,2.5,6,94.2,4182000.0,2021.0,2024-11-23,True,False,0.0
10600,Tel Aviv,Apartment,2.5,11,95.7,4269000.0,1977.0,2026-06-05,True,True,43.8
10601,Tel Aviv,Apartment,4.5,14,89.3,4268000.0,2023.0,2024-10-16,True,True,14.6
10602,Ramat Gan,Apartment,4.0,6,96.1,3808000.0,1989.0,2026-02-01,True,False,22.6
10603,Tel Aviv,Apartment,2.5,14,80.0,3416000.0,2008.0,2025-05-25,True,False,19.3
10604,Tel Aviv,Apartment,4.5,3,77.0,2989000.0,2000.0,2026-06-30,False,True,0.0
10605,Tel Aviv,Apartment,4.5,13,64.0,2877000.0,1972.0,2024-12-26,True,True,18.0
10606,Jerusalem,Apartment,3.0,9,91.6,3017000.0,1993.0,2026-06-27,True,False,0.0
10607,Tel Aviv,Apartment,4.5,6,99.9,4048000.0,1984.0,2025-08-21,True,True,0.0
10608,Ramat Gan,Apartment,4.0,1,110.0,4151000.0,2025.0,2025-12-16,False,False,0.0
10609,Jerusalem,Apartment,3.5,1,66.0,2457000.0,1977.0,2024-08-06,True,False,19.2
10610,Haifa,Apartment,5.0,8,53.2,1357000.0,1964.0,2025-02-09,True,False,0.0
10611,Tel Aviv,Apartment,5.0,8,112.9,4619000.0,1978.0,2026-01-22,True,False,6.0
10612,Rishon LeZion,Apartment,3.5,5,110.8,3390000.0,2001.0,2026-07-11,True,True,28.7
10613,Haifa,Apartment,4.5,2,91.0,2173000.0,1977.0,2026-04-11,False,True,0.0
10614,Tel Aviv,Apartment,4.5,13,81.8,3630000.0,1991.0,2026-02-08,True,True,10.1
10615,Rishon LeZion,Penthouse,5.5,17,219.2,7932000.0,1980.0,2025-09-12,True,True,0.0
10616,Petah Tikva,Apartment,3.5,1,99.2,2740000.0,1969.0,2026-02-06,True,True,14.0
10617,Tel Aviv,Villa,5.5,0,250.3,13436000.0,1996.0,2026-03-04,False,True,0.0
10618,Ramat Gan,Apartment,3.0,4,118.2,3980000.0,2008.0,2024-08-07,True,False,23.6
10619,Rishon LeZion,Villa,7.0,0,309.2,10183000.0,1972.0,2025-08-17,False,True,0.0
10620,Haifa,Apartment,3.0,9,87.3,2011000.0,,2024-04-16,True,True,0.0
10621,Tel Aviv,Apartment,4.0,9,72.5,2958000.0,1976.0,2025-08-03,True,True,31.8
10622,Tel Aviv,Apartment,4.0,1,66.0,3327000.0,1968.0,2025-08-31,False,True,20.5
10623,Ramat Gan,Apartment,2.5,7,111.8,4117000.0,2003.0,2025-12-24,True,True,0.0
10624,Jerusalem,Apartment,4.5,13,116.8,3948000.0,2005.0,2024-10-12,True,True,8.3
10625,Haifa,Villa,5.0,0,213.6,5074000.0,1967.0,2026-01-18,False,True,47.4
10626,Ramat Gan,Apartment,3.5,3,112.0,4043000.0,1996.0,2024-01-08,False,False,27.2
10627,Jerusalem,Apartment,3.0,11,76.6,2206000.0,1978.0,2026-03-16,True,False,0.0
10628,Haifa,Apartment,5.0,8,71.2,1400000.0,2022.0,2024-07-07,True,False,0.0
10629,Tel Aviv,Apartment,2.5,3,73.7,3344000.0,2005.0,2024-03-21,True,True,0.0
10630,Ramat Gan,Apartment,4.5,5,109.1,3707000.0,,2024-04-17,True,True,0.0
10631,Haifa,Apartment,3.0,11,86.4,1996000.0,2005.0,2024-11-16,True,True,0.0
10632,Rishon LeZion,Apartment,4.0,1,99.8,2406000.0,2005.0,2025-08-01,False,True,30.4
10633,Jerusalem,Villa,5.0,0,218.0,8326000.0,1973.0,2025-11-16,False,True,8.3
10634,Jerusalem,Apartment,4.5,11,57.1,1675000.0,2022.0,2024-12-11,True,True,26.7
10635,Tel Aviv,Villa,5.5,0,347.0,21476000.0,1962.0,2026-05-12,False,False,0.0
10636,Ramat Gan,Villa,5.5,0,189.7,8114000.0,1987.0,2024-11-23,False,True,0.0
10637,Jerusalem,Apartment,4.0,8,62.0,2128000.0,1988.0,2025-07-08,True,True,19.9
10638,Tel Aviv,Villa,5.5,0,250.3,12808000.0,1977.0,2025-11-29,False,True,0.0
10639,Ramat Gan,Apartment,2.0,14,122.4,3763000.0,1994.0,2024-10-28,True,True,31.4
10640,Ramat Gan,Apartment,3.5,8,122.3,4892000.0,2006.0,2024-07-18,True,False,0.0
10641,Tel Aviv,Penthouse,5.5,20,180.1,9860000.0,1964.0,2026-06-11,True,True,22.8
10642,Ramat Gan,Cottage,4.5,0,293.4,11038000.0,2018.0,2025-02-22,False,True,8.1
10643,Tel Aviv,Cottage,5.0,0,301.5,15595000.0,2018.0,2024-02-08,False,True,0.0
10644,Ramat Gan,Apartment,2.5,7,85.2,2557000.0,2006.0,2026-01-01,True,True,0.0
10645,Tel Aviv,Apartment,3.0,3,84.4,4152000.0,1972.0,2024-11-02,True,True,34.3
10646,Rishon LeZion,Penthouse,4.5,26,183.2,6621000.0,1992.0,2024-01-04,True,False,6.3
10647,Jerusalem,Apartment,3.5,13,74.0,2245000.0,2021.0,2025-09-24,True,False,0.0
10648,Haifa,Apartment,4.0,14,96.7,1890000.0,1975.0,2026-04-27,True,False,0.0
10649,Rishon LeZion,Apartment,4.5,6,77.5,1915000.0,2003.0,2024-03-17,True,True,0.0
10650,Jerusalem,Apartment,3.5,4,58.5,2127000.0,2017.0,2025-04-12,True,True,29.8
10651,Tel Aviv,Cottage,5.5,0,289.9,15151000.0,1965.0,2024-06-27,False,True,0.0
10652,Jerusalem,Apartment,3.0,10,50.9,1530000.0,1974.0,2025-10-06,True,False,0.0
10653,Jerusalem,Penthouse,4.0,9,129.8,4769000.0,1963.0,2026-04-02,True,False,0.0
10654,Haifa,Apartment,5.0,11,67.2,1598000.0,2015.0,2026-01-10,True,False,0.0
10655,Ramat Gan,Apartment,4.0,2,52.6,1881000.0,2023.0,2024-10-02,True,True,19.7
10656,Tel Aviv,Apartment,2.5,12,119.8,5237000.0,1993.0,2024-05-31,True,True,40.2
10657,Ramat Gan,Apartment,3.0,8,125.1,4199000.0,2015.0,2024-06-12,True,True,0.0
10658,Ramat Gan,Penthouse,4.0,13,221.7,9230000.0,1991.0,2024-10-16,True,True,35.1
10659,Haifa,Apartment,2.0,2,54.2,1282000.0,1968.0,2025-01-12,True,True,0.0
10660,Jerusalem,Apartment,2.5,7,129.2,4792000.0,2022.0,2025-09-12,True,True,27.9
10661,Ramat Gan,Apartment,3.5,9,78.7,2487000.0,1992.0,2025-09-29,True,False,35.3
10662,Petah Tikva,Penthouse,4.0,21,236.5,7910000.0,1980.0,2026-01-21,True,True,31.5
10663,Haifa,Apartment,4.5,14,76.3,1678000.0,2014.0,2024-11-05,True,True,0.0
10664,Tel Aviv,Apartment,4.5,1,78.7,3485000.0,2016.0,2026-07-18,True,True,8.0
10665,Tel Aviv,Villa,5.5,0,186.5,9328000.0,1961.0,2026-07-01,False,True,0.0
10666,Tel Aviv,Apartment,4.5,6,112.5,5556000.0,1972.0,2025-01-23,True,False,30.7
10667,Tel Aviv,Apartment,5.0,8,59.5,2666000.0,1963.0,2026-05-06,True,True,0.0
10668,Tel Aviv,Villa,6.0,0,256.3,14020000.0,2009.0,2025-10-19,False,True,16.3
10669,Tel Aviv,Apartment,3.0,5,70.0,2965000.0,2007.0,2026-02-02,True,False,15.3
10670,Ramat Gan,Apartment,5.0,2,95.0,3008000.0,1989.0,2024-07-01,False,True,0.0
10671,Tel Aviv,Apartment,2.5,13,69.1,2723000.0,,2026-03-31,True,True,29.1
10672,Rishon LeZion,Apartment,2.0,11,105.5,3088000.0,1967.0,2024-11-01,True,False,31.2
10673,Tel Aviv,Apartment,3.5,4,82.3,3366000.0,1971.0,2024-03-12,True,False,0.0
10674,Jerusalem,Penthouse,4.5,12,177.0,7905000.0,2000.0,2024-08-06,True,True,22.4
10675,Ramat Gan,Cottage,7.0,0,238.8,8891000.0,1985.0,2025-12-19,False,True,46.7
10676,Petah Tikva,Apartment,4.0,6,102.7,2503000.0,2009.0,2024-06-21,True,True,34.3
10677,Tel Aviv,Apartment,2.5,14,62.5,2786000.0,1961.0,2025-10-14,True,False,46.1
10678,Ramat Gan,Penthouse,5.0,8,141.9,6200000.0,2014.0,2024-09-28,True,True,42.5
10679,Petah Tikva,Cottage,5.5,0,196.3,4751000.0,2015.0,2025-12-26,False,False,35.9
10680,Rishon LeZion,Apartment,3.0,11,75.0,1945000.0,1973.0,2025-04-12,True,False,0.0
10681,Rishon LeZion,Penthouse,6.0,11,239.1,8968000.0,1965.0,2024-09-25,True,False,15.8
10682,Ramat Gan,Apartment,3.0,9,57.3,2105000.0,2020.0,2024-01-20,True,True,0.0
10683,Tel Aviv,Apartment,4.0,2,84.3,3550000.0,1971.0,2025-07-31,True,True,47.8
10684,Haifa,Apartment,4.5,11,102.6,2281000.0,1972.0,2026-03-25,True,True,
10685,Petah Tikva,Apartment,4.5,8,84.5,1918000.0,1978.0,2025-05-17,True,False,37.6
10686,Jerusalem,Apartment,3.5,7,84.7,2514000.0,2003.0,2024-05-26,True,True,0.0
10687,Jerusalem,Apartment,3.5,10,74.7,2080000.0,2018.0,2025-03-04,True,True,0.0
10688,Ramat Gan,Apartment,2.0,8,71.8,2812000.0,1996.0,2024-06-13,True,True,0.0
10689,Rishon LeZion,Apartment,4.0,1,75.9,1906000.0,1984.0,2026-06-08,True,True,33.3
10690,Tel Aviv,Apartment,3.0,3,103.7,4285000.0,1975.0,2024-11-05,False,True,0.0
10691,Ramat Gan,Penthouse,4.5,26,169.7,7211000.0,1997.0,2025-06-01,True,True,0.0
10692,Ramat Gan,Apartment,5.0,13,52.1,1620000.0,2002.0,2024-01-14,True,True,6.7
10693,Jerusalem,Apartment,3.5,7,84.5,2861000.0,1973.0,2024-05-11,True,True,24.5
10694,Tel Aviv,Apartment,2.5,9,99.8,3919000.0,1965.0,2026-05-03,True,True,35.3
10695,Tel Aviv,Apartment,3.5,4,83.4,3341000.0,,2026-01-24,True,False,0.0
10696,Haifa,Apartment,3.5,13,85.4,2005000.0,2019.0,2025-03-14,True,False,44.3
10697,Ramat Gan,Apartment,2.5,10,81.4,2712000.0,1971.0,2026-01-12,True,True,0.0
10698,Jerusalem,Apartment,2.0,9,62.8,2168000.0,1972.0,2026-01-09,True,True,11.0
10699,Tel Aviv,Apartment,2.5,10,51.9,2376000.0,1965.0,2025-11-04,True,False,41.5
10700,Jerusalem,Penthouse,4.5,17,154.4,6046000.0,2022.0,2026-03-05,True,True,35.3
10701,Jerusalem,Apartment,5.0,2,83.6,2840000.0,1997.0,2024-09-19,False,True,15.9
10702,Tel Aviv,Apartment,3.5,11,50.8,2023000.0,2009.0,2025-10-04,True,True,29.1
10703,Ramat Gan,Cottage,6.0,0,339.4,13210000.0,2011.0,2024-08-12,False,True,23.1
10704,Tel Aviv,Apartment,3.0,11,53.2,2349000.0,,2024-09-14,True,True,0.0
10705,Tel Aviv,Apartment,3.5,13,50.5,2114000.0,1967.0,2024-08-21,True,False,32.3
10706,Petah Tikva,Apartment,4.0,11,71.7,1848000.0,2020.0,2024-12-01,True,False,12.1
10707,Ramat Gan,Villa,5.0,0,260.0,12136000.0,1967.0,2025-02-12,False,True,27.6
10708,Rishon LeZion,Apartment,3.0,12,63.1,1995000.0,1993.0,2026-04-07,True,True,43.8
10709,Ramat Gan,Apartment,2.5,1,115.4,4170000.0,2019.0,2024-01-24,False,True,35.2
10710,Haifa,Villa,4.5,0,240.0,6295000.0,2016.0,2024-09-27,False,True,42.9
10711,Rishon LeZion,Apartment,3.0,12,72.4,1827000.0,2005.0,2024-04-04,True,True,16.3
10712,Jerusalem,Apartment,2.0,7,89.4,2694000.0,1981.0,2024-05-21,True,True,45.0
10713,Jerusalem,Apartment,3.5,3,105.5,3408000.0,1999.0,2025-11-24,False,False,0.0
10714,Ramat Gan,Apartment,3.5,13,114.4,3845000.0,2004.0,2025-12-18,True,True,37.8
10715,Ramat Gan,Apartment,3.5,4,108.7,4277000.0,2014.0,2026-06-20,True,False,20.6
10716,Petah Tikva,Apartment,3.0,2,104.4,2507000.0,2010.0,2024-03-21,True,True,44.9
10717,Rishon LeZion,Apartment,4.0,4,77.0,2037000.0,1964.0,2024-09-30,True,True,33.7
10718,Petah Tikva,Penthouse,5.5,15,153.8,4824000.0,1972.0,2024-10-02,True,True,0.0
10719,Tel Aviv,Cottage,6.5,0,209.5,11418000.0,1987.0,2026-06-01,False,True,21.2
10720,Haifa,Apartment,4.0,3,120.0,2822000.0,2021.0,2025-04-09,False,False,11.6
10721,Petah Tikva,Apartment,4.0,4,115.9,2997000.0,1983.0,2024-07-26,True,True,0.0
10722,Tel Aviv,Apartment,4.0,4,92.8,3968000.0,1966.0,2024-10-22,True,True,
10723,Tel Aviv,Apartment,3.0,4,56.5,2785000.0,1997.0,2024-02-08,True,True,0.0
10724,Haifa,Villa,4.5,0,347.7,8088000.0,1996.0,2024-10-14,False,True,0.0
10725,Jerusalem,Villa,6.5,0,281.9,12217000.0,2001.0,2024-05-03,False,True,29.6
10726,Rishon LeZion,Apartment,4.0,13,128.8,3556000.0,1964.0,2026-05-25,True,True,42.9
10727,Tel Aviv,Apartment,3.0,11,84.2,3673000.0,2023.0,2024-10-09,True,False,12.7
10728,Rishon LeZion,Apartment,3.5,1,101.6,2792000.0,2009.0,2026-05-27,False,False,19.2
10729,Tel Aviv,Apartment,3.0,11,60.3,2850000.0,1974.0,2024-06-28,True,True,45.0
10730,Tel Aviv,Apartment,2.0,7,115.5,4438000.0,2012.0,2024-04-06,True,True,30.2
10731,Tel Aviv,Apartment,3.5,1,65.6,3281000.0,1984.0,2024-07-09,True,True,0.0
10732,Rishon LeZion,Apartment,4.5,5,70.2,1900000.0,1968.0,2024-03-14,True,True,26.5
10733,Haifa,Cottage,4.5,0,175.2,4132000.0,1997.0,2025-03-22,False,False,0.0
10734,Jerusalem,Villa,6.0,0,319.4,11105000.0,1981.0,2026-02-23,False,False,0.0
10735,Ramat Gan,Apartment,4.5,10,125.5,4313000.0,2008.0,2025-05-11,True,True,0.0
10736,Rishon LeZion,Apartment,3.5,2,84.3,2316000.0,1974.0,2025-07-14,False,True,49.9
10737,Ramat Gan,Apartment,2.0,9,87.1,2960000.0,2024.0,2025-04-28,True,False,30.5
10738,Rishon LeZion,Villa,5.0,0,282.2,9812000.0,2013.0,2026-04-28,False,False,0.0
10739,Ramat Gan,Apartment,4.0,5,67.0,2289000.0,1989.0,2025-12-22,True,True,0.0
10740,Ramat Gan,Apartment,2.0,2,108.7,4331000.0,,2024-04-25,False,True,0.0
10741,Jerusalem,Apartment,4.0,10,82.9,2774000.0,1992.0,2025-06-18,True,True,0.0
10742,Ramat Gan,Apartment,2.0,10,56.5,2160000.0,1966.0,2024-04-07,True,False,43.8
10743,Haifa,Apartment,3.5,4,112.2,2229000.0,1967.0,2024-11-23,True,True,13.9
10744,Jerusalem,Apartment,2.5,4,73.7,2321000.0,1987.0,2026-06-27,True,False,46.4
10745,Tel Aviv,Apartment,3.0,14,114.5,4900000.0,2004.0,2025-02-10,True,True,0.0
10746,Rishon LeZion,Apartment,3.5,4,90.0,2527000.0,1970.0,2024-11-08,True,True,38.4
10747,Ramat Gan,Apartment,4.5,14,60.2,2335000.0,1990.0,2025-12-02,True,True,0.0
10748,Jerusalem,Penthouse,4.5,16,230.7,8514000.0,1971.0,2025-11-24,True,False,0.0
10749,Petah Tikva,Villa,6.0,0,307.0,8029000.0,2010.0,2024-05-27,False,True,0.0
10750,Haifa,Villa,6.0,0,211.6,6314000.0,2003.0,2024-12-07,False,False,48.1
10751,Tel Aviv,Penthouse,6.0,24,158.5,8473000.0,2009.0,2025-05-09,True,True,39.6
10752,Petah Tikva,Apartment,2.0,11,123.9,3254000.0,1976.0,2024-01-23,True,False,0.0
10753,Haifa,Apartment,4.0,3,51.3,1169000.0,1994.0,2024-04-14,True,False,49.6
10754,Ramat Gan,Apartment,4.0,1,94.5,3638000.0,1960.0,2025-11-05,True,True,16.9
10755,Tel Aviv,Apartment,5.0,12,86.9,3471000.0,1988.0,2025-08-01,True,False,7.8
10756,Rishon LeZion,Apartment,2.5,5,82.2,2009000.0,2010.0,2026-03-12,True,True,6.4
10757,Haifa,Apartment,3.0,11,121.3,2776000.0,2023.0,2026-03-11,True,True,37.0
10758,Jerusalem,Apartment,3.0,3,70.4,2594000.0,1963.0,2025-07-11,False,True,0.0
10759,Rishon LeZion,Apartment,4.5,7,121.6,3259000.0,1987.0,2025-08-15,True,False,0.0
10760,Rishon LeZion,Penthouse,5.0,9,131.1,4443000.0,1975.0,2026-07-29,True,False,0.0
10761,Tel Aviv,Apartment,4.0,6,129.1,5995000.0,2022.0,2025-10-20,True,True,36.4
10762,Ramat Gan,Apartment,2.5,8,75.2,2972000.0,,2024-08-09,True,False,0.0
10763,Tel Aviv,Apartment,4.5,11,128.1,6347000.0,1976.0,2026-05-04,True,True,0.0
10764,Haifa,Apartment,4.5,6,129.6,3349000.0,1999.0,2024-01-15,True,False,0.0
10765,Tel Aviv,Apartment,3.0,1,88.1,3397000.0,1972.0,2026-06-09,False,True,0.0
10766,Jerusalem,Apartment,4.0,2,104.6,3005000.0,2011.0,2025-09-24,False,True,0.0
10767,Rishon LeZion,Apartment,3.0,3,109.1,3099000.0,2017.0,2024-03-18,True,True,19.1
10768,Rishon LeZion,Apartment,4.0,12,106.0,3195000.0,1996.0,2024-11-17,True,True,0.0
10769,Ramat Gan,Apartment,3.5,4,129.6,4244000.0,2020.0,2026-03-17,True,True,34.1
10770,Rishon LeZion,Apartment,2.5,11,52.1,1321000.0,1993.0,2024-08-28,True,True,15.4
10771,Tel Aviv,Apartment,3.5,4,113.7,5557000.0,1976.0,2024-01-18,True,True,0.0
10772,Rishon LeZion,Apartment,2.5,8,127.1,3030000.0,1979.0,2026-02-06,True,False,23.3
10773,Tel Aviv,Apartment,3.0,10,72.2,3122000.0,2018.0,2025-03-29,True,True,
10774,Ramat Gan,Apartment,2.0,8,58.4,2048000.0,1992.0,2025-03-18,True,False,0.0
10775,Rishon LeZion,Apartment,2.5,7,101.0,2828000.0,1976.0,2026-07-16,True,True,0.0
10776,Tel Aviv,Penthouse,5.0,10,155.3,9708000.0,2016.0,2024-10-03,True,True,45.7
10777,Tel Aviv,Apartment,3.0,4,99.1,4265000.0,1960.0,2025-02-27,True,True,0.0
10778,Haifa,Cottage,6.5,0,266.6,6821000.0,1972.0,2025-04-20,False,False,8.9
10779,Haifa,Apartment,2.0,8,122.6,2829000.0,1986.0,2024-01-27,True,False,7.5
10780,Haifa,Villa,6.0,0,304.1,8328000.0,2018.0,2025-05-28,False,True,44.5
10781,Haifa,Apartment,4.5,3,51.7,1212000.0,1965.0,2026-05-14,True,True,48.8
10782,Jerusalem,Apartment,5.0,9,116.7,3519000.0,1982.0,2025-04-08,True,True,18.6
10783,Ramat Gan,Apartment,4.0,4,81.7,2503000.0,1969.0,2026-03-17,True,True,36.2
10784,Ramat Gan,Apartment,3.0,14,79.6,2468000.0,2010.0,2026-04-03,True,False,0.0
10785,Tel Aviv,Apartment,2.5,13,96.8,3996000.0,1978.0,2024-12-28,True,True,0.0
10786,Petah Tikva,Villa,5.0,0,162.4,4872000.0,2010.0,2025-01-17,False,True,0.0
10787,Jerusalem,Apartment,2.5,4,54.9,1966000.0,2001.0,2026-01-20,True,False,0.0
10788,Ramat Gan,Apartment,3.5,3,78.4,2910000.0,2016.0,2025-06-08,False,False,26.1
10789,Jerusalem,Apartment,4.5,14,83.2,2938000.0,1997.0,2025-01-16,True,True,0.0
10790,Petah Tikva,Apartment,3.5,5,101.9,2434000.0,,2024-07-02,True,True,0.0
10791,Tel Aviv,Apartment,3.0,7,108.4,4738000.0,1966.0,2024-07-12,True,True,25.4
10792,Jerusalem,Apartment,2.5,1,88.2,2775000.0,2009.0,2025-04-06,True,True,33.4
10793,Jerusalem,Apartment,2.5,13,119.5,3525000.0,,2024-02-25,True,True,0.0
10794,Haifa,Apartment,3.0,12,63.0,1231000.0,1985.0,2024-08-17,True,False,0.0
10795,Tel Aviv,Apartment,4.0,11,67.2,3106000.0,1985.0,2025-05-03,True,False,0.0
10796,Rishon LeZion,Apartment,4.5,2,96.2,3034000.0,1978.0,2024-01-28,False,True,12.8
10797,Petah Tikva,Apartment,3.0,3,92.4,2079000.0,1968.0,2026-04-11,True,True,6.4
10798,Jerusalem,Apartment,2.5,14,63.8,1792000.0,2020.0,2025-08-05,True,True,25.3
10799,Haifa,Cottage,5.5,0,324.0,8691000.0,1979.0,2025-12-22,False,True,0.0
10800,Petah Tikva,Apartment,2.0,5,125.2,2898000.0,2009.0,2024-07-02,True,True,11.8
10801,Haifa,Apartment,3.5,7,66.1,1634000.0,1981.0,2025-02-28,True,True,5.6
10802,Tel Aviv,Apartment,4.0,2,116.3,5554000.0,1972.0,2025-01-09,True,True,9.9
10803,Jerusalem,Apartment,2.5,5,104.3,3843000.0,1971.0,2026-05-17,True,True,0.0
10804,Haifa,Apartment,5.0,10,64.2,1405000.0,1969.0,2024-02-10,True,True,31.1
10805,Ramat Gan,Apartment,4.5,8,87.6,3215000.0,2024.0,2025-04-28,True,True,13.7
10806,Haifa,Apartment,5.0,14,103.8,2311000.0,1989.0,2024-09-16,True,True,0.0
10807,Petah Tikva,Apartment,4.5,5,99.4,2582000.0,1967.0,2025-03-16,True,True,0.0
10808,Petah Tikva,Apartment,2.5,6,115.2,2836000.0,1980.0,2026-07-14,True,True,36.3
10809,Jerusalem,Apartment,3.0,14,98.8,2911000.0,1981.0,2026-05-05,True,True,26.9
10810,Tel Aviv,Apartment,2.0,12,98.0,4420000.0,1977.0,2024-03-24,True,True,0.0
